,BTC / Active Addr Cnt,BTC / Tx Cnt,BTC / Miner Revenue per Hash (USD),BTC / Mean Hash Rate,BTC / 30 Day Volatility,BTC / Realized Market Cap (USD),BTC / Mean Tx Fee (USD),BTC / Exchange Withdrawals (USD),BTC / Exchange Deposits (USD),BTC / NVT,ETH / NVT,ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (USD),ETH / Mean Tx Fee (USD),ETH / Realized Market Cap (USD),ETH / 30 Day Volatility,ETH / Mean Hash Rate,ETH / Miner Revenue per Hash (USD),ETH / Tx Cnt,ETH / Active Addr Cnt,LTC / NVT,LTC / Mean Tx Fee (USD),LTC / Realized Market Cap (USD),LTC / 30 Day Volatility,LTC / Mean Hash Rate,LTC / Tx Cnt,LTC / Active Addr Cnt
2016-05-06,465712.0,238949.0,1.5211253e-05,1438754.3798637,0.0152915529623196,4932126007.737557,0.0879939255654762,52178723.36254866,31586509.367104817,27.73172303,43.77700789,3092655.327485153,4167209.360068088,0.0079911947985898,372713316.733378,0.0668166294588344,2.37534533856879,1.451746012127,41271.0,14813.0,37.07845214,0.0127025715336942,269035202.0529668,0.0275082969619724,1.33417894294264,6231.0,15987.0
2016-05-07,411559.0,196121.0,1.5177551e-05,1332179.98135528,0.0152887103716075,4936679628.536473,0.0858372060036317,21889019.756775662,19035403.81882125,40.82811878,54.08658027,1325523.9036241996,2560226.3841809668,0.0063430863110625,374294544.8532272,0.0659709138282801,2.36251025560992,1.453477126105,35864.0,14378.0,28.33886405,0.01349762077523,269311212.7205756,0.0284091965938317,1.43045989758799,5761.0,17595.0
2016-05-08,435990.0,184689.0,1.5153976e-05,1492041.57911791,0.0151897527593458,4940340356.65297,0.085246280140817,16749822.405587438,15252126.459752256,46.11516638,63.95525195,1987046.5545802,2073135.8085588575,0.0068550144616698,377026695.5359812,0.0656682860938936,2.4134874512638,1.452694742402,40063.0,14903.0,56.49559947,0.0114117490426185,269354095.8070668,0.02853539108906,1.32800233979018,5307.0,18902.0
2016-05-09,489806.0,228993.0,1.5244796e-05,1518685.17874501,0.015180912372646,4944916190.387236,0.0831277343438853,30002724.571147785,31422550.998220302,34.25800786,41.60372355,2691737.4534834544,3476362.0107436725,0.0063911764029596,377087048.1886854,0.064633913120002,2.44030050114279,1.412274235555,38560.0,15448.0,28.82716721,0.0158342650349998,269500701.3817281,0.0290165463982372,1.29030318010817,6365.0,19313.0
2016-05-10,496262.0,246893.0,1.4875321e-05,1403229.58036089,0.0161387842837776,4946551648.705174,0.0879119304120745,28281784.35115332,33915182.69688719,30.19667676,44.01265885,2733183.084329153,3850065.000851733,0.0063949934688422,378773924.6803767,0.0644297016438375,2.48435262886731,1.388307648454,40684.0,15518.0,24.40640349,0.0167061617897541,269387130.74664474,0.032529744314604,1.4440823300652,7027.0,18333.0
2016-05-11,475358.0,236434.0,1.4019022e-05,1263377.10291735,0.0161546695836378,4950937349.9312105,0.0890399716044491,24951426.681240305,27125823.70296813,29.61054607,28.10728396,7427453.342667416,6114080.253107981,0.0076968423415036,393344441.5513163,0.065025949475744,2.38605609417996,1.507205752081,40811.0,17098.0,24.29031139,0.017757245745962,269475938.202455,0.032579306120254,1.43447113319288,6560.0,18847.0
2016-05-12,449920.0,227185.0,1.3835024e-05,1342247.86954719,0.0160964114004532,4954657389.541273,0.0933844703653705,29070239.745239936,28580399.218427084,32.90061476,26.86521209,3135678.171945755,6914799.705693723,0.0088001850647931,398241772.8664777,0.0582637326219242,2.44282184186699,1.543449349159,45002.0,18113.0,30.23198923,0.0108239528740821,269539994.54237115,0.0325983984517314,1.24597682899196,7073.0,16882.0
2016-05-13,461650.0,230934.0,1.3872687e-05,1467781.84295808,0.0160245421675033,4957660602.761436,0.0942444843487087,27914021.15998441,30448476.52139911,33.61359237,9.48092212,10820510.269496825,19221684.56196333,0.0095919297440624,416241167.2579461,0.057627649651298,2.58452374814782,1.530688488829,47739.0,18920.0,26.11081715,0.010710303919227,269698575.4053911,0.0325732655935531,1.36513968663874,7200.0,18191.0
2016-05-14,448880.0,208146.0,1.3908264e-05,1390530.16701292,0.0160248193567921,4962481497.557439,0.1044153527363253,23730325.18559996,22504127.680409603,42.31266447,14.23584043,7185408.010891457,14449903.92667818,0.0079293331449997,424091936.57035166,0.0576620866171835,2.54132887127408,1.477328457945,45745.0,16806.0,22.69994366,0.0136804847386145,269824275.12299263,0.0326270677750105,1.30578578721966,6352.0,23140.0
2016-05-15,437321.0,205289.0,1.3996789e-05,1342247.86954719,0.0159511412696744,4965658147.033437,0.1058511126455581,21488823.705445573,22227075.393098183,45.34873796,56.90799112,1102046.7597810598,4176558.020742149,0.0072539209791297,435689888.8214628,0.0575697145583224,2.58409556462364,1.42320708578,43073.0,16252.0,23.81201024,0.011188114428318,270033266.7714827,0.0326672177172241,1.46346228908456,6222.0,13028.0
2016-05-16,506052.0,235248.0,1.3869711e-05,1361560.78853348,0.0161680942380876,4966572239.592217,0.1145686723382559,32457984.931376982,29484513.234530557,34.34609462,58.82966166,2978562.231927941,4533756.048465172,0.0081961827518847,460073608.65112346,0.0601247845310687,2.57880226271788,1.57339833329,37424.0,15620.0,15.8815687,0.0116804392117756,269956927.3237145,0.0330046362117432,1.46778529281735,7409.0,21190.0
2016-05-17,488115.0,244451.0,1.382105e-05,1361560.78853348,0.0161237209281741,4984308460.106301,0.111039010385722,34925942.10487976,35969227.35917642,27.93443333,72.53415262,2979891.090862455,3961034.8436751016,0.0086060024673037,475821690.79640144,0.0604298239040414,2.56217884339807,1.773686934456,40309.0,17239.0,19.37394566,0.0118885399104576,269683177.16162133,0.0330944828667153,1.43267081212794,6990.0,12840.0
2016-05-18,511129.0,234837.0,1.3826251e-05,1477438.30245123,0.0161224496542143,4987767156.153079,0.1129314995887204,34230483.55978213,35649650.72932427,29.30374672,51.56826733,5474446.857940191,7174749.383541359,0.0101835533356565,511332010.2528384,0.0616137575409667,2.66007065463155,1.886682400274,46033.0,19994.0,31.20357213,0.0120496325684099,269663876.32269835,0.0330517545973022,1.43347378845426,6653.0,21255.0
2016-05-19,452381.0,212191.0,1.3349489e-05,1158775.13917743,0.0173428648089401,4987419544.993685,0.110060515954735,37430068.2618841,39440723.34380772,29.14122745,35.49977952,17151576.12151231,7358070.547944928,0.010791056148249,538215490.1019905,0.0623344986656431,2.74893322781301,1.949158847197,44523.0,19769.0,23.39892735,0.0141144546470067,269481679.3264062,0.034559066308421,1.37102048947225,6676.0,22374.0
2016-05-20,458726.0,212260.0,1.3450963e-05,1438812.46447864,0.0173218049616933,4992043786.672445,0.1140433789224388,38564217.07871668,35351662.78482156,31.02466292,40.0938357,6507417.366274929,6955518.845813829,0.0114944345698167,529547486.355444,0.0633785500498513,2.79836303117241,1.814528996533,45177.0,20056.0,26.60901176,0.0126319988780548,269535349.9466611,0.0345586245638555,1.39357841343066,5546.0,14514.0
2016-05-21,489718.0,186149.0,1.3507743e-05,1361560.78853348,0.016870377336668,4994519583.922199,0.1271008960902752,20226349.58465835,21053517.08039318,44.81354386,101.21087057,3533855.313873464,3463413.7671752907,0.0114955819934453,535439298.41066456,0.0624334190805302,2.81447168570668,1.835850757493,43621.0,19027.0,38.95910804,0.0126693398439743,269737978.52509063,0.0346360815651889,1.42114920937983,5855.0,21500.0
2016-05-22,450660.0,185673.0,1.3326156e-05,1776788.54673873,0.0168543442194594,4996437914.04064,0.103346954260467,18436724.81078273,19315913.79310949,52.21920329,147.08206287,2637505.8223268325,2536471.865444655,0.0105608761328986,540237832.2142354,0.061760745390951,2.82123793787488,1.884320712299,38895.0,16248.0,31.00096859,0.0135238837467444,269800654.4962077,0.0347051843083603,1.34946073476883,5791.0,12967.0
2016-05-23,524621.0,228956.0,1.3476609e-05,1738162.70876615,0.0167494642813258,5000877025.15993,0.1090056327077435,34802141.04189714,35655751.7643546,38.09262408,74.79491717,3955252.5136085134,3374745.0644500046,0.0090230867423834,531568628.8262631,0.0630639741275574,2.80752508205611,1.765626679408,43806.0,18526.0,34.79316157,0.0126631517178808,269954958.7128009,0.0346947080324978,1.38003446423816,6307.0,24058.0
2016-05-24,504685.0,241161.0,1.3517806e-05,1424527.48797779,0.0162793369885813,5003610732.860785,0.1074253111300962,36890320.15563781,37526541.93510211,34.87804813,58.13624847,5332308.356067826,5509802.349230019,0.008498879469987,520743799.8080192,0.0629108763267824,2.85963276262596,1.653431988455,42911.0,17641.0,28.52154423,0.0129315552621702,270013813.59338164,0.0299720189330314,1.47396351154233,5369.0,15264.0
2016-05-25,494978.0,249524.0,1.3387975e-05,1367284.21320355,0.0164027507591068,5009212835.060293,0.1088895360271998,43679892.46288223,42374424.98462581,30.78183996,54.41230547,4112852.751448093,5475819.1959469,0.0088263171758784,521632640.1578145,0.0615038486832045,2.86270790859211,1.639930522129,46443.0,18653.0,22.93081176,0.0260546357839499,270215337.9022373,0.0293136128131251,1.42820320644542,6257.0,14590.0
2016-05-26,482152.0,221744.0,1.3493611e-05,1337560.6433513,0.0163901908356203,5014057470.945177,0.1158026804982854,44804517.97467527,42908438.34602863,31.17303126,82.8261176,4363282.881922101,3886771.969784205,0.0087089823190693,523085327.263169,0.0613499873965879,2.92344268593708,1.59100134075,51147.0,24821.0,25.05401557,0.0107208653665181,270440941.7162044,0.0274858549541252,1.38592193746105,5862.0,10848.0
2016-05-27,520769.0,215751.0,1.4061312e-05,1377192.06982096,0.0148643980069124,5034985962.284918,0.1556059540023708,70839816.00371762,81132521.33387296,23.11714454,34.67807425,6678758.473448637,6938530.664440702,0.008689268504344,498023571.4791648,0.0653857491961493,2.92090289484695,1.437051334248,49006.0,20485.0,11.62602872,0.0119245557473107,271736772.0368245,0.0298777674884737,1.40920498101093,9235.0,24311.0
2016-05-28,467539.0,187879.0,1.5741407e-05,1317744.93011646,0.0258724146351231,5065064705.782167,0.1433436208461452,59130910.38049182,77331720.93355176,29.10033341,39.94058041,7378012.594443795,4468950.236426484,0.0137064757822912,515611304.12694967,0.0639220451143799,2.97501644420632,1.496711510683,70148.0,29324.0,14.33005248,0.0133216004686567,272071470.3421253,0.0295810979784295,1.49805152972616,7926.0,23560.0
2016-05-29,446574.0,186986.0,1.5617226e-05,1456454.9227603,0.0259172805362841,5081723399.811262,0.1416722808387381,60010844.008331776,60986371.46825534,30.58632458,98.19171155,4185197.210818952,2837968.4900943185,0.0104659471504553,519773179.3409749,0.0640664440174829,3.0316619819104,1.513056807135,45890.0,19701.0,17.66456624,0.0145229202043379,272553607.15520334,0.0297040469399672,1.37241788801914,6432.0,18416.0
2016-05-30,538546.0,205995.0,1.5823307e-05,1426731.35290805,0.0256486990736407,5098855038.498359,0.1454268839770968,58088991.17762174,50576682.440905295,27.88439671,110.35690873,3384688.195088448,1762783.644805067,0.0094103536559522,521809857.3187275,0.0573580736539976,3.01801952888602,1.55808965131,42927.0,18014.0,17.82182041,0.0137497959358318,273252075.0667794,0.0280791467338831,1.1387295578041,6822.0,15147.0
2016-05-31,480865.0,218981.0,1.5765403e-05,1258297.79041196,0.0256953752128498,5111788780.581467,0.1288694687210204,58120186.90511592,57365359.78980394,27.90111306,100.84089504,3816962.321277588,3684986.313718101,0.0098593144377701,527171284.7515008,0.0595661080346169,2.9948221762803,1.713298134009,44386.0,18729.0,21.67617688,0.0119230223857648,274402416.5905376,0.0280412654822519,1.10429713057028,8131.0,17775.0
2016-06-01,499855.0,229927.0,1.5944045e-05,1416823.49629063,0.025190371067332,5124993044.221248,0.1295987632910346,52631907.18404694,46149992.6982579,30.31001907,121.93224103,2639691.1716334093,2169894.9094540696,0.0102816828807546,528292372.5117936,0.0550965422745448,2.93611890940293,1.764879573602,42221.0,18033.0,25.12746353,0.0122162267577574,274611958.08973074,0.0278766751423677,1.07970253968898,7173.0,16352.0
2016-06-02,483962.0,234060.0,1.6003889e-05,1367284.21320355,0.0251474576202934,5142035993.653935,0.1360005031420242,31331103.7926108,35650210.44908435,31.09046273,187.0307971,2170611.0978255267,1570524.2708372904,0.0090150777621169,529741043.2250628,0.0529014592254163,3.01547171359964,1.709436463942,39666.0,17774.0,35.54728427,0.0133316539022564,274698680.703552,0.0277800996412552,1.17796564834285,7004.0,20091.0
2016-06-03,488080.0,229138.0,1.6902629e-05,1406915.63967322,0.0266580519030348,5158776077.352665,0.1331808123753542,36664728.810589164,40179584.16151767,37.18281475,156.18182169,1402611.857372872,2499007.5991834085,0.008801509292801,530308608.508375,0.0528823113082449,3.13997357281376,1.653668197957,39834.0,17209.0,29.70853828,0.0136728331957433,275097848.53263295,0.0282636827281595,1.14952427121857,9469.0,20020.0
2016-06-04,441515.0,195593.0,1.7031719e-05,1179034.93747262,0.0266358218965489,5169772071.857072,0.1357704428681193,30799816.954556923,34502685.429255515,42.58709984,219.49204037,1300554.4445425093,1435996.8855486307,0.0088353738084323,553628490.3750391,0.0528087688485631,3.13364314809858,1.630474422631,37875.0,16879.0,33.37668531,0.0189235405337906,276040518.1862577,0.0283448769831782,1.21327605055825,4152.0,15671.0
2016-06-05,464095.0,189529.0,1.6970883e-05,1684335.62496089,0.0264169526291005,5180811371.445269,0.1339101364157333,19902366.061048813,28638450.02279993,45.5660042,210.19158161,1814976.606229208,1541023.2325515342,0.0087644795192567,558485423.5077555,0.0518804255956947,3.09936237907698,1.644491681419,37896.0,16846.0,30.92003348,0.0225326986972655,276679299.75401354,0.0281090253233349,1.11366389534,3516.0,11972.0
2016-06-06,518548.0,222496.0,1.7320953e-05,1684335.62496089,0.0264477453310492,5198615416.515625,0.1382788726783441,35556198.877487056,37813655.90016283,37.122284,178.79474231,1514786.3337967151,2058156.4654577724,0.0092899300172608,560257067.5217505,0.0518611211022549,3.20056828497444,1.639228283348,38957.0,18113.0,30.89147666,0.0268317885433312,277141112.099057,0.0274515749506312,1.32160474006074,4326.0,16569.0
2016-06-07,514462.0,237323.0,1.715336e-05,1387099.92643838,0.0266803335570107,5207418056.543972,0.1310849960678887,40466095.41482748,46631097.14438144,32.37364969,102.35555439,3983463.300085895,1847711.4962376228,0.0212597982063382,572531715.0672082,0.05205879915892,3.2047111463988,1.68068725655,46141.0,21757.0,32.12086166,0.0261336886081339,277222131.5416729,0.0282708797475905,1.2372697300217,4220.0,17586.0
2016-06-08,482283.0,230863.0,1.7533136e-05,1405239.8337768,0.0266742474067623,5220396474.110514,0.1281906084172638,35090325.33041464,46348356.52473545,36.82273742,39.82223083,7314821.254640943,2539431.921212609,0.0101983806455345,578424143.4938778,0.0518524784218835,3.23306675865656,1.678703542262,40433.0,18505.0,37.78640016,0.0236501740792131,277285302.15826,0.0277595538069653,1.23931818983961,3891.0,9492.0
2016-06-09,523498.0,230568.0,1.734923e-05,1608133.9309215,0.0260911654635871,5228432875.173868,0.1301376691439584,44593099.64244881,46875478.51044486,29.06045662,210.76264097,1251193.4274664412,1469585.0797381515,0.0104976481320568,579902605.737834,0.0519022662885701,3.39536836734254,1.59198465843,39854.0,17937.0,36.6414629,0.0277515317524723,277302277.3835489,0.0237369097284661,1.25211792286361,3752.0,15070.0
2016-06-10,498550.0,227239.0,1.7465146e-05,1403462.33971331,0.0260966988719537,5239118102.815599,0.1341085505073876,36046562.1420378,33997531.54353544,33.05996907,98.30328919,1045460.7793280708,1503372.732965239,0.0100408838124514,589507237.0209434,0.0521225134393878,3.20202856174892,1.572815542507,40145.0,18752.0,27.87622586,0.0260557784840039,277419415.58412224,0.0239283328323177,1.21258464373371,3658.0,13416.0
2016-06-11,467524.0,213728.0,1.8188959e-05,1520417.53468942,0.0268526007759901,5254099444.786509,0.1315806924794518,25691359.68384734,44194667.28667877,42.7134935,182.55736554,1432817.843922945,1479039.8228120315,0.0104982267963437,596190594.7025568,0.052140878348305,3.31526370997788,1.609500518615,36901.0,15665.0,30.39672959,0.0336885297543607,277847920.08871555,0.0244019196427983,1.32261954788378,3702.0,15445.0
2016-06-12,526242.0,214242.0,2.0194839e-05,1422954.87220933,0.0316740950369311,5299656166.803957,0.1675112343688986,67716567.73822336,76212205.77837235,31.83217271,84.96590027,5422887.98694125,4690776.4436976025,0.0108038607796987,622411493.0174944,0.0543495257157339,3.32571159092685,1.77041383366,42581.0,19526.0,18.51595614,0.0327416369513685,278512093.4551504,0.0251505588550136,1.34028910965034,5164.0,13894.0
2016-06-13,580506.0,252195.0,2.124039e-05,1569148.86592946,0.0322931076003354,5367078395.127126,0.1774787693216731,115334261.4689821,114732719.4081495,22.71085657,81.33197061,5203094.538511623,4433075.957578551,0.0141225210402962,652538470.6856118,0.0565147631450699,3.46226627591809,1.905970502674,46185.0,22543.0,19.92147115,0.0357630180059324,279131466.9970161,0.0251151881097875,1.25908125970728,5451.0,22853.0
2016-06-14,534856.0,243818.0,2.0759651e-05,1286507.1447372,0.0331752855665786,5385508814.121826,0.1935593375545832,70157965.66072586,64454439.40719804,27.74858407,67.70712385,7825432.739711063,6522569.717030618,0.0143203854602128,672415243.2504176,0.0563731627089947,3.46717655553445,2.013079746848,50335.0,22750.0,23.66873391,0.0262812008298291,279222441.9952543,0.0257500855902328,1.26351464442456,5059.0,14692.0
2016-06-15,587472.0,261069.0,2.1091128e-05,1481432.46969738,0.0328237273204402,5420392476.347823,0.2243447997942567,54468132.72165297,62577281.60128673,25.96051633,100.4330221,2370562.7999771964,3449549.5465907734,0.0129634332347947,669172815.4333199,0.0543416922452798,3.45875066460726,1.9649949736,43251.0,19951.0,30.31640906,0.0245990056672838,279766127.7946004,0.0252554192077334,1.29011495272824,5191.0,18927.0
2016-06-16,586017.0,268010.0,2.3287213e-05,1452193.67095336,0.0361048050452896,5504033819.625188,0.2357975359895994,96041138.86708544,79398713.15454002,21.77671448,61.79018749,11388286.82774133,5748102.117044482,0.0194979429173113,759448529.3631871,0.0558086898936855,3.45907347906253,2.213829184059,43392.0,20507.0,18.75074411,0.0230392822892542,281499061.533477,0.0283301419259527,1.28515443443905,6376.0,19249.0
2016-06-17,575677.0,249935.0,2.2732438e-05,1452193.67095336,0.0367570478239796,5528067901.083158,0.2337561539526791,69460304.13398583,75898639.04767342,24.16296512,10.59364942,21587124.140112832,11225619.449624872,0.0532439929766216,661767099.5502412,0.0780563195168009,3.27644246368021,1.836624972326,66558.0,35310.0,13.46506594,0.0212350415215637,282056470.1328055,0.0287683185947532,1.28015970567893,6516.0,19679.0
2016-06-18,564654.0,237493.0,2.291946e-05,1539910.06718544,0.0353259043638895,5549665311.425369,0.2280188738787095,52639401.01000957,54008556.11055881,39.67057535,16.49691447,21160657.086968128,9399870.90320574,0.0484051563174754,625902229.3144914,0.0963081663519958,3.11343832467947,1.450853951818,63083.0,34979.0,26.80388367,0.0271947900719247,282525364.4667746,0.0266330030810747,1.41873369443799,4296.0,16264.0
2016-06-19,507096.0,213422.0,2.308126e-05,1725089.12589761,0.0353222606312834,5566891306.396582,0.2214587847883392,36830358.74407169,34178324.147178486,53.38736142,52.16842402,4795350.386127818,6488477.320103318,0.013064894607658,637779965.5633668,0.0974270061629501,3.56164395509099,1.33100079534,51035.0,24631.0,56.67284077,0.0282002876883481,282692730.3184139,0.0267148832788846,1.41182969179406,3939.0,15861.0
2016-06-20,567592.0,250874.0,2.1853779e-05,1598387.66467349,0.0380065913173979,5573669137.522443,0.2223527525678698,49123724.448912725,54610728.56470391,29.20790531,36.32897126,7867892.678684942,5598194.92919508,0.0128469320698341,633763647.00423,0.0976629067714775,3.52476728069812,1.219714383312,47118.0,23734.0,47.23591492,0.0234823303740315,282444626.9462612,0.0309838497889354,1.30892170981135,4820.0,22278.0
2016-06-21,592134.0,251553.0,1.9244854e-05,1531412.7730782,0.0413819831545912,5578164957.515679,0.2070706089303868,79884327.2528975,99375812.23213264,25.24486221,8.75173707,6056067.856379045,6494735.166046626,0.0228468402362104,647069260.3870705,0.0998738569411758,3.47225605908219,1.395166067303,47323.0,22409.0,20.61076395,0.0233626763467111,282120298.4244625,0.0332102844787389,1.39397799420342,5254.0,18123.0
2016-06-22,553797.0,237433.0,1.6938468e-05,1343144.51552347,0.0479272826530273,5547968354.137692,0.1993560601000653,69658271.12967907,74433421.47503518,21.37028068,38.82125642,6578222.40619755,7136250.6177064,0.013996099775602,647466088.6672088,0.0992291884890648,3.62382689615989,1.382270980153,48615.0,25137.0,18.1404812,0.0162335485191396,280635965.520289,0.0522093351378248,1.36562589940607,5611.0,16610.0
2016-06-23,546971.0,234209.0,1.7805679e-05,1457676.21839756,0.0485744018080661,5558794862.201467,0.1948354060694984,77208389.42235029,69257794.28976515,25.34756527,48.2412795,2965140.109740443,4295382.145325228,0.0105288477147725,639063924.3111879,0.0991561697647123,3.71384850477545,1.370896323456,41908.0,20580.0,11.09507955,0.0130668898515203,280325356.136905,0.0522236503184151,1.19889384834186,6711.0,15209.0
2016-06-24,534641.0,237560.0,1.8880429e-05,1343144.51552347,0.0492646121029782,5574597491.541589,0.2071921481357412,51462067.21509666,54399634.22505216,30.44369872,68.15922271,3144255.21071535,4629332.057822807,0.0125110465329663,648338687.7709273,0.0993240067207745,3.69277869368466,1.452242801634,45331.0,21462.0,11.63705141,0.0168766220602437,281170323.5364748,0.0552930750922473,1.31895951180915,5266.0,12370.0
2016-06-25,527647.0,209400.0,1.8869675e-05,1686739.62414575,0.0492697927430858,5588359600.006473,0.195915089761266,39167064.662934616,41280793.30979948,44.04123374,66.19030899,6395542.27639369,2250999.03479134,0.0110701961048169,651157859.3575411,0.0993294988100101,3.71299863626555,1.418521867452,36684.0,18544.0,25.33186904,0.0188263222321896,281198805.6728443,0.0552590445741005,1.23710918749476,4527.0,14907.0
2016-06-26,498043.0,179209.0,1.7778436e-05,1520148.05632888,0.050743380855554,5583305549.371821,0.1894375718782353,36015436.842183284,38671755.31725897,51.73947167,153.52733177,1859561.2452271369,2353406.791983306,0.0091426856752172,650618877.2704257,0.0972198366230128,3.77543837456407,1.37329498406,41613.0,22252.0,25.34721134,0.0215011366013026,281002377.1581479,0.0537818902347135,1.23243202610536,4004.0,12031.0
2016-06-27,492341.0,218747.0,1.8434197e-05,1530560.02931744,0.0467174562420659,5595609710.795701,0.1862684214373926,46659670.08550308,43568184.501611225,32.57230365,137.04311942,1248126.6723595343,2360409.451714403,0.0098108309763914,652683581.1657767,0.0967646853504431,3.87506628656622,1.349852072466,39663.0,19552.0,26.08449085,0.018585078446442,280989634.70882285,0.0537371971249292,1.40399202042432,4210.0,14205.0
2016-06-28,542692.0,212946.0,1.8270106e-05,1540972.00230599,0.0467316449159327,5600448777.411171,0.1773789723876798,39662744.175256826,55035428.46611525,37.20678172,61.04875136,4683327.944280611,5454351.495007045,0.0090797734655674,631811602.4334017,0.1002302893617804,3.92069267092757,1.158312456832,43089.0,21499.0,22.23784507,0.020275474093408,280853887.67576873,0.0537955122494337,1.32915511928816,4263.0,18606.0
2016-06-29,465149.0,225124.0,1.8046387e-05,1520148.05632888,0.0468680531206789,5601568435.967568,0.1749551378621449,50118618.76296155,37528659.48469653,34.86882767,70.39732107,2613129.8117188625,3330237.56568032,0.0144853979096445,637568798.1083764,0.1004387558525619,3.80937330624915,1.233144560703,49897.0,20187.0,28.44059729,0.0153498690633009,280597245.8676192,0.0537078623534202,1.28550470486162,4824.0,10050.0
2016-06-30,506917.0,227705.0,1.9049859e-05,1561795.9482831,0.0476378264584986,5623593209.261163,0.1844670298249327,46565877.266984254,45700680.80161245,36.09657932,110.47983999,3504279.431012563,2524386.544826912,0.0171189924035113,635454421.6385796,0.0986140754189831,3.80983837903294,1.21365686624,63952.0,19713.0,26.81261637,0.0170001664583616,280764923.69112986,0.0541499929078341,1.27858774850013,4478.0,17401.0
2016-07-01,498334.0,209840.0,1.9110272e-05,1613855.81322587,0.0476334085397034,5634254752.560818,0.1873868483631319,38663733.3825548,44375243.96019247,36.7556665,115.14519131,2514609.8723315867,2503560.4332181145,0.0139208784009319,635354453.9637367,0.0986280872660892,3.91907088545648,1.184366284121,40085.0,20006.0,23.19060902,0.0210552724609452,280969900.8120384,0.0541556975828527,1.32614865768974,4237.0,16257.0
2016-07-02,438905.0,193271.0,1.9800342e-05,1551383.97529455,0.0479083844727125,5647996611.157656,0.1879512410679445,33947815.2872473,33103813.20159941,59.12104827,225.72606506,1341995.57572103,954637.691270223,0.0075203221520033,635341877.2114457,0.0986424055458995,3.93397080696758,1.1381537445,39257.0,19728.0,27.64093412,0.0205451179348259,281362620.4389813,0.0559774464412647,1.42054465589335,3945.0,12564.0
2016-07-03,442711.0,180924.0,1.8635511e-05,1603443.84023732,0.0485731373055992,5649447572.348764,0.1707908772741061,27863467.215239696,36354424.70661372,56.70122101,197.7387588,1383738.5347254637,1486715.2058722894,0.0091262028578879,635350817.4503425,0.0986998701835004,4.04235233127559,1.084281312449,39757.0,20052.0,20.83032771,0.0221807101625979,281151950.7827296,0.0568449836112016,1.40722622912175,3515.0,13038.0
2016-07-04,507658.0,213768.0,1.914799e-05,1573973.22742671,0.0487201608867012,5659331995.76088,0.1756787371503764,35411628.48649319,40535467.809173845,45.73180189,79.06217165,6790582.103656396,1590443.930273804,0.0076522619744827,639482740.3678204,0.0988277342576086,4.0333312002577,1.053909687256,39950.0,20543.0,20.70329657,0.029379877511594,281578389.8495743,0.0576573663428836,1.49623918670766,3947.0,14312.0
2016-07-05,480529.0,214613.0,1.8504824e-05,1538177.12694953,0.048896073893941,5668318476.737164,0.1731569389129536,39958387.36074399,42332542.7772496,35.99866602,21.67861957,4278769.188535983,5780227.094996147,0.0080789899526109,642377416.3278171,0.0996945734836932,4.02328145068647,0.956658036626,39270.0,20930.0,19.9296355,0.0220369080108261,282104071.1700372,0.0577759148779051,1.43439146197888,3884.0,13826.0
2016-07-06,477624.0,220805.0,1.8785534e-05,1485136.53636507,0.0488610592603472,5678102336.017487,0.1752726281911301,45724983.46711399,40631521.94426354,34.52799924,90.45970966,1886479.5951986967,2226790.56614583,0.008272297531173,643066598.1382762,0.0996923566606867,4.02058241583288,0.98437310365,37900.0,19880.0,20.54028484,0.0305111005592099,282274830.87267816,0.0575812939370264,1.30831725387792,3878.0,10435.0
2016-07-07,463940.0,209782.0,1.7740692e-05,1453312.18201439,0.0500678906318651,5674579254.710234,0.1689775576309324,48764739.34859224,41738415.20045868,35.32436722,68.28135534,1457954.5628829412,2339752.900336754,0.0066566202295817,621823522.9078141,0.0994593485613755,4.03209881064413,0.926709653896,40433.0,20059.0,18.63314444,0.0276608921092534,282016787.3687608,0.0592220410439856,1.16360093252899,4234.0,12691.0
2016-07-08,463219.0,210222.0,1.8425505e-05,1538177.12694953,0.0504688644513319,5685789224.452103,0.1803314660815936,43024926.19850142,57014540.65818991,30.31435648,86.43983302,2258490.391722435,1780404.511252127,0.0105063407182362,610302489.3832337,0.1021418143262153,4.01563281036709,1.046444108542,42506.0,20907.0,24.4424657,0.0216162480900963,282099562.4986429,0.0595925466170416,0.999249974933764,3790.0,9563.0
2016-07-09,434260.0,182408.0,1.4842601e-05,1580609.59941711,0.0505952521721745,5693468021.974426,0.1666744232834171,32187793.57831013,28843673.27954385,47.23530107,168.28487036,1043886.0217014364,1663817.2934391063,0.0133123451095668,609818333.814379,0.1022549848751582,4.00034702541936,1.040925212191,40410.0,21237.0,23.88722597,0.0188379973427734,281790642.3400693,0.0597194382632801,1.2649042365625,3615.0,14056.0
2016-07-10,400962.0,162504.0,9.039775e-06,1654866.42623536,0.0506116639088096,5699251326.835655,0.1543986293387865,17567634.981210742,25241182.90186682,54.58147332,132.17999204,425318.0491273996,2452380.4311356647,0.0076996665238805,615818361.0876853,0.1021320345249024,4.09112035378519,0.992138524427,39358.0,20305.0,25.08617268,0.0349161670478977,281599753.53548473,0.0594450400606201,1.41357313527216,3363.0,11300.0
