,ETH / NVT,ETH / Exchange Deposits (USD),ETH / Exchange Withdrawals (USD),ETH / Mean Tx Fee (USD),ETH / Realized Market Cap (USD),ETH / 30 Day Volatility,ETH / Mean Hash Rate,ETH / Miner Revenue per Hash (USD),ETH / Tx Cnt,ETH / Active Addr Cnt,Google_eth_search,Wiki_eth_search,Close_^DJI,Close_^GSPC,Close_GC=F,Close_^VIX,Close_^IXIC,Close_SMH,Close_VGT,Close_XSD,Close_IYW,Close_FTEC,Close_IGV,Close_QQQ,Google_crypto_search,Wiki_crypto_search,RGDP_US,RGDP_PC_US,CPI_US,M2_US,USD_EUR_rate,ETH-USD
2014-12-24,,,,,,,,,,,0.5454545454545454,,18030.2109375,2081.8798828125,1173.5,14.369999885559082,4773.47021484375,24.770797729492188,95.9691390991211,38.264984130859375,24.74135971069336,29.281944274902344,18.641481399536133,96.3800048828125,0.02,,18500.031,57702.0,0.7550085999999999,11784.7,1.2188,
2014-12-25,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18500.031,57702.0,0.7550085999999999,11784.7,,
2014-12-26,,,,,,,,,,,0.5454545454545454,,18053.7109375,2088.77001953125,1195.300048828125,14.5,4806.85986328125,24.74843978881836,96.32057189941406,38.33618927001953,24.84820556640625,29.38166046142578,18.665002822875977,97.06383514404297,0.02,,18500.031,57702.0,0.7550085999999999,11784.7,,
2014-12-27,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18500.031,57702.0,0.7550085999999999,11784.7,,
2014-12-28,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18500.031,57702.0,0.7550085999999999,11784.7,,
2014-12-29,,,,,,,,,,,0.5454545454545454,,18038.23046875,2090.570068359375,1181.699951171875,15.0600004196167,4806.91015625,24.681358337402344,95.79793548583984,38.16054153442383,24.718124389648438,29.22755241394043,18.51995277404785,97.04534149169922,0.02,,18500.031,57702.0,0.7550085999999999,11799.9,1.2179,
2014-12-30,,,,,,,,,,,0.5454545454545454,,17983.0703125,2080.35009765625,1200.199951171875,15.920000076293945,4777.43994140625,24.52483367919922,95.19417572021484,38.03713607788086,24.525344848632812,29.028104782104492,18.33177375793457,96.39847564697266,0.02,,18500.031,57702.0,0.7550085999999999,11799.9,1.2174,
2014-12-31,,,,,,,,,,,0.5454545454545454,,17823.0703125,2058.89990234375,1183.9000244140625,19.200000762939453,4736.0498046875,24.426448822021484,94.14888763427734,37.84726333618164,24.248943328857422,28.728940963745117,18.190637588500977,95.40975189208984,0.02,,18500.031,57702.0,0.7550085999999999,11799.9,1.2101,
2015-01-01,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11799.9,,
2015-01-02,,,,,,,,,,,0.5454545454545454,,17832.990234375,2058.199951171875,1186.0,17.790000915527344,4726.81005859375,24.368318557739258,93.9325942993164,37.880489349365234,24.169967651367188,28.592958450317383,18.09459114074707,95.123291015625,0.02,,18666.621,58121.0,-0.15882670000000002,11799.9,1.2015,
2015-01-03,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11799.9,1.2015,
2015-01-04,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11799.9,1.2015,
2015-01-05,,,,,,,,,,,0.5454545454545454,,17501.650390625,2020.5799560546875,1203.9000244140625,19.920000076293945,4652.56982421875,23.934524536132812,92.31961822509766,37.06400680541992,23.784404754638672,28.121549606323242,17.871124267578125,93.7279281616211,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.1918,
2015-01-06,,,,,,,,,,,0.5454545454545454,,17371.640625,2002.6099853515625,1219.300048828125,21.1200008392334,4592.740234375,23.371042251586914,91.13013458251953,36.15734100341797,23.461545944213867,27.758920669555664,17.561412811279297,92.47120666503906,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.1936,
2015-01-07,,,,,,,,,,,0.5454545454545454,,17584.51953125,2025.9000244140625,1210.5999755859375,19.309999465942383,4650.47021484375,23.675140380859375,91.94114685058594,36.646263122558594,23.658979415893555,28.021827697753906,17.66922950744629,93.66326141357422,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.182,
2015-01-08,,,,,,,,,,,0.5454545454545454,,17907.869140625,2062.139892578125,1208.4000244140625,17.010000228881836,4736.18994140625,24.265453338623047,94.01374053955078,37.78079605102539,24.248943328857422,28.656417846679688,18.045591354370117,95.45597839355469,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.1811,
2015-01-09,,,,,,,,,,,0.5454545454545454,,17737.369140625,2044.81005859375,1216.0,17.549999237060547,4704.06982421875,24.19390296936035,93.7704086303711,37.894737243652344,24.156034469604492,28.583898544311523,17.871124267578125,94.82759857177734,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.183,
2015-01-10,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.183,
2015-01-11,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11830.1,1.183,
2015-01-12,,,,,,,,,,,0.5454545454545454,,17640.83984375,2028.260009765625,1232.699951171875,19.600000381469727,4664.7099609375,23.885330200195312,92.58092498779297,37.51497268676758,23.826213836669922,28.22127342224121,17.78487777709961,93.83885955810547,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1832,
2015-01-13,,,,,,,,,,,0.5454545454545454,,17613.6796875,2023.030029296875,1234.300048828125,20.559999465942383,4661.5,23.75116729736328,92.56293487548828,37.301361083984375,23.82157325744629,28.20313835144043,17.737831115722656,93.81110382080078,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1779,
2015-01-14,,,,,,,,,,,0.5454545454545454,,17427.08984375,2011.27001953125,1234.4000244140625,21.479999542236328,4639.31982421875,23.661725997924805,92.00421142578125,36.983314514160156,23.69613265991211,28.0308895111084,17.637861251831055,93.29363250732422,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1806,
2015-01-15,,,,,,,,,,,0.5454545454545454,,17320.7109375,1992.6700439453125,1264.699951171875,22.389999389648438,4570.81982421875,23.791418075561523,90.5984878540039,36.13361740112305,23.347734451293945,27.62293815612793,17.35559844970703,92.08312225341797,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1598,
2015-01-16,,,,,,,,,,,0.5454545454545454,,17511.5703125,2019.4200439453125,1276.9000244140625,20.950000762939453,4634.3798828125,23.983715057373047,91.49057006835938,36.71274185180664,23.545169830322266,27.903972625732422,17.777036666870117,93.16426849365234,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1517,
2015-01-17,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1517,
2015-01-18,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11807.0,1.1517,
2015-01-19,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,,
2015-01-20,,,,,,,,,,,0.5454545454545454,,17515.23046875,2022.550048828125,1294.199951171875,19.889999389648438,4654.85009765625,24.220735549926758,92.17545318603516,36.93584060668945,23.74724578857422,28.085281372070312,17.82408332824707,93.90351867675781,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,1.1559,
2015-01-21,,,,,,,,,,,0.5454545454545454,,17554.279296875,2032.1199951171875,1293.699951171875,18.850000381469727,4667.419921875,24.53377914428711,92.34664916992188,37.434268951416016,23.796016693115234,28.15780258178711,17.77899932861328,94.384033203125,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,1.1584,
2015-01-22,,,,,,,,,,,0.5454545454545454,,17813.98046875,2063.14990234375,1300.699951171875,16.399999618530273,4750.39990234375,24.752910614013672,94.09483337402344,37.80928421020508,24.28610610961914,28.656417846679688,18.10831069946289,96.13052368164062,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,1.1414,
2015-01-23,,,,,,,,,,,0.5454545454545454,,17672.599609375,2051.820068359375,1292.5999755859375,16.65999984741211,4757.8798828125,24.64558219909668,94.35615539550781,37.970672607421875,24.33024024963379,28.774272918701172,18.253366470336914,96.34306335449219,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,1.1279,
2015-01-24,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,1.1279,
2015-01-25,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11762.9,1.1279,
2015-01-26,,,,,,,,,,,0.5454545454545454,,17678.69921875,2057.090087890625,1279.4000244140625,15.520000457763672,4771.759765625,24.65005111694336,94.07679748535156,38.31246566772461,24.25590705871582,28.692676544189453,18.278850555419922,96.23213958740234,0.02,,18666.621,58121.0,-0.15882670000000002,11687.2,1.129,
2015-01-27,,,,,,,,,,,0.5454545454545454,,17387.2109375,2029.550048828125,1291.699951171875,17.219999313354492,4681.5,24.15812873840332,91.35543823242188,38.05612564086914,23.468515396118164,27.86771011352539,17.85936737060547,93.7372055053711,0.02,,18666.621,58121.0,-0.15882670000000002,11687.2,1.137,
2015-01-28,,,,,,,,,,,0.5454545454545454,,17191.369140625,2002.1600341796875,1285.9000244140625,20.440000534057617,4637.990234375,23.952411651611328,91.22925567626953,37.94219207763672,23.449935913085938,27.831445693969727,17.631982803344727,93.25668334960938,0.02,,18666.621,58121.0,-0.15882670000000002,11687.2,1.1342,
2015-01-29,,,,,,,,,,,0.5454545454545454,,17416.849609375,2021.25,1254.5999755859375,18.760000228881836,4683.41015625,24.08657455444336,92.12136840820312,38.36466979980469,23.68917465209961,28.094350814819336,17.87700080871582,94.15302276611328,0.02,,18666.621,58121.0,-0.15882670000000002,11687.2,1.1308,
2015-01-30,,,,,,,,,,,0.5454545454545454,,17164.94921875,1994.989990234375,1278.5,20.969999313354492,4635.240234375,23.58123207092285,90.8417739868164,37.68586349487305,23.31057357788086,27.704524993896484,17.547697067260742,93.42298889160156,0.02,,18666.621,58121.0,-0.15882670000000002,11687.2,1.129,
2015-01-31,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.15882670000000002,11687.2,1.129,
2015-02-01,,,,,,,,,,,0.6363636363636364,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.07911733,11687.2,1.129,
2015-02-02,,,,,,,,,,,0.6363636363636364,,17361.0390625,2020.8499755859375,1276.199951171875,19.43000030517578,4676.68994140625,23.625953674316406,91.63477325439453,37.7523193359375,23.526586532592773,27.940237045288086,17.73979377746582,94.2361831665039,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.1337,
2015-02-03,,,,,,,,,,,0.6363636363636364,,17666.400390625,2050.030029296875,1259.699951171875,17.329999923706055,4727.740234375,23.96135711669922,92.7701416015625,38.63050079345703,23.784404754638672,28.2665958404541,18.037742614746094,95.14173126220703,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.1462,
2015-02-04,,,,,,,,,,,0.6363636363636364,,17673.01953125,2041.510009765625,1263.800048828125,18.329999923706055,4716.7001953125,24.13129234313965,92.91436767578125,38.76342010498047,23.82157325744629,28.320993423461914,18.08871078491211,95.05860900878906,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.1418,
2015-02-05,,,,,,,,,,,0.6363636363636364,,17884.880859375,2062.52001953125,1262.0,16.850000381469727,4765.10009765625,24.372785568237305,93.86051940917969,39.019744873046875,24.025962829589844,28.592958450317383,18.357254028320312,95.88099670410156,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.1432,
2015-02-06,,,,,,,,,,,0.6363636363636364,,17824.2890625,2055.469970703125,1233.9000244140625,17.290000915527344,4744.39990234375,24.1134033203125,93.48206329345703,38.91532897949219,23.93305778503418,28.466035842895508,18.23964500427246,95.29888153076172,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.133,
2015-02-07,,,,,,,,,,,0.6363636363636364,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.133,
2015-02-08,,,,,,,,,,,0.6363636363636364,,,,,,,,,,,,,,0.02,,18666.621,58121.0,-0.07911733,11788.6,1.133,
2015-02-09,,,,,,,,,,,0.6363636363636364,,17729.2109375,2046.739990234375,1240.800048828125,18.549999237060547,4726.009765625,23.79588508605957,93.26578521728516,38.578277587890625,23.895889282226562,28.429779052734375,18.147518157958984,94.99392700195312,0.02,,18666.621,58121.0,-0.07911733,11822.0,1.1316,
2015-02-10,,,,,,,,,,,0.6363636363636364,,17868.759765625,2068.590087890625,1231.5999755859375,17.229999542236328,4787.64013671875,24.578502655029297,94.67154693603516,39.45645523071289,24.300050735473633,28.855863571166992,18.33177375793457,96.47240447998047,0.02,,18666.621,58121.0,-0.07911733,11822.0,1.1316,
2015-02-11,,,,,,,,,,,0.6363636363636364,,17862.140625,2068.530029296875,1219.0,16.959999084472656,4801.18017578125,24.72160530090332,95.06800842285156,39.65109634399414,24.390636444091797,28.98277473449707,18.370973587036133,96.82354736328125,0.02,,18666.621,58121.0,-0.07911733,11822.0,1.13,
2015-02-12,,,,,,,,,,,0.6363636363636364,,17972.380859375,2088.47998046875,1220.0999755859375,15.34000015258789,4857.60986328125,25.0704288482666,96.57292175292969,40.23971176147461,24.79245948791504,29.45419692993164,18.67089080810547,97.95093536376953,0.02,,18666.621,58121.0,-0.07911733,11822.0,1.141,
